--- 分析日志 for: VAH20.csv ---
--- 协议: CC charge current 1.5C ---

清洗后发现 4304 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
239      | 212827.01       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16221.0mA, V=3.26V, P=-52.63W
240      | 212962.01       | 1013.88    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
241      | 214005.89       | 846.02     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.01V, P= 18.02W
242      | 214881.91       | 1843.71    | 恒压充电 (CV Charge)                    | I= 1145.1mA, V=4.20V, P=  4.81W
243      | 216755.62       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
244      | 217625.67       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14362.1mA, V=3.74V, P=-53.68W
245      | 217700.63       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.4mA, V=3.81V, P=-16.25W
246      | 218500.62       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16232.7mA, V=3.26V, P=-52.63W
247      | 218635.62       | 996.16     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
248      | 219661.78       | 846.89     | 恒流充电 (CC Charge)                    | I= 4488.4mA, V=4.01V, P= 18.01W
249      | 220538.67       | 1836.06    | 恒压充电 (CV Charge)                    | I= 1145.7mA, V=4.20V, P=  4.81W
250      | 222404.73       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
251      | 223274.78       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14365.1mA, V=3.74V, P=-53.69W
252      | 223349.73       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.0mA, V=3.81V, P=-16.25W
253      | 224149.73       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16243.7mA, V=3.25V, P=-52.63W
254      | 224284.73       | 969.44     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
255      | 225284.17       | 846.56     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.01V, P= 18.01W
256      | 226160.73       | 1850.00    | 恒压充电 (CV Charge)                    | I= 1146.4mA, V=4.20V, P=  4.81W
257      | 228040.73       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
258      | 228910.78       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14364.4mA, V=3.74V, P=-53.68W
259      | 228985.73       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.7mA, V=3.81V, P=-16.25W
260      | 229785.73       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16245.1mA, V=3.25V, P=-52.63W
261      | 229920.72       | 947.98     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
262      | 230898.71       | 846.71     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.01V, P= 18.01W
263      | 231775.42       | 1850.80    | 恒压充电 (CV Charge)                    | I= 1145.6mA, V=4.20V, P=  4.81W
264      | 233656.22       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
265      | 234526.26       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14370.5mA, V=3.74V, P=-53.68W
266      | 234601.22       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.7mA, V=3.81V, P=-16.25W
267      | 235401.22       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16252.5mA, V=3.25V, P=-52.63W
268      | 235536.22       | 976.33     | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
269      | 236542.55       | 847.61     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=4.01V, P= 18.01W
270      | 237420.15       | 1850.88    | 恒压充电 (CV Charge)                    | I= 1145.6mA, V=4.20V, P=  4.81W
271      | 239301.04       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
272      | 240171.09       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14361.9mA, V=3.74V, P=-53.68W
273      | 240246.04       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.6mA, V=3.81V, P=-16.25W
274      | 241046.04       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16238.5mA, V=3.26V, P=-52.63W
275      | 241181.04       | 1049.88    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
276      | 242260.91       | 848.29     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.01V, P= 18.01W
277      | 243139.21       | 1832.24    | 恒压充电 (CV Charge)                    | I= 1143.4mA, V=4.20V, P=  4.80W
278      | 245001.45       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
279      | 245871.49       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14352.6mA, V=3.74V, P=-53.69W
280      | 245946.45       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.1mA, V=3.81V, P=-16.25W
281      | 246746.45       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16224.0mA, V=3.26V, P=-52.63W
282      | 246881.44       | 1073.78    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
283      | 247985.23       | 847.96     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.01W
284      | 248863.19       | 1831.90    | 恒压充电 (CV Charge)                    | I= 1141.5mA, V=4.20V, P=  4.79W
285      | 250725.09       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
286      | 251595.14       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14356.6mA, V=3.74V, P=-53.69W
287      | 251670.09       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.7mA, V=3.81V, P=-16.25W
288      | 252470.09       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16231.1mA, V=3.26V, P=-52.63W
289      | 252605.09       | 1072.64    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
290      | 253707.74       | 848.98     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.01V, P= 18.01W
291      | 254586.72       | 1830.08    | 恒压充电 (CV Charge)                    | I= 1140.9mA, V=4.20V, P=  4.79W
292      | 256446.80       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
293      | 257316.85       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14353.6mA, V=3.74V, P=-53.69W
294      | 257391.81       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.5mA, V=3.81V, P=-16.25W
295      | 258191.80       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16231.0mA, V=3.26V, P=-52.63W
296      | 258326.80       | 1126.53    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
297      | 259483.33       | 847.96     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.01V, P= 18.01W
298      | 260361.29       | 1831.12    | 恒压充电 (CV Charge)                    | I= 1142.0mA, V=4.20V, P=  4.80W
299      | 262222.41       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
300      | 263092.46       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14353.6mA, V=3.74V, P=-53.69W
301      | 263167.41       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.1mA, V=3.81V, P=-16.25W
302      | 263967.41       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16228.4mA, V=3.26V, P=-52.62W
303      | 264102.41       | 1122.93    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
304      | 265255.34       | 848.49     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.01V, P= 18.01W
305      | 266133.83       | 1769.03    | 恒压充电 (CV Charge)                    | I= 1192.5mA, V=4.20V, P=  5.01W
306      | 267932.86       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
307      | 268802.90       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14356.6mA, V=3.74V, P=-53.69W
308      | 268877.86       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.9mA, V=3.81V, P=-16.25W
309      | 269677.86       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16230.5mA, V=3.26V, P=-52.63W
310      | 269812.85       | 1166.59    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
311      | 271009.45       | 850.74     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.01W
312      | 271890.19       | 1831.37    | 恒压充电 (CV Charge)                    | I= 1140.3mA, V=4.20V, P=  4.79W
313      | 273751.56       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
314      | 274621.61       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14355.0mA, V=3.74V, P=-53.69W
315      | 274696.56       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4268.9mA, V=3.81V, P=-16.25W
316      | 275496.56       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16235.6mA, V=3.26V, P=-52.63W
317      | 275631.56       | 1131.57    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
318      | 276793.13       | 847.66     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.01W
319      | 277670.79       | 1841.24    | 恒压充电 (CV Charge)                    | I= 1142.5mA, V=4.20V, P=  4.80W
320      | 279542.03       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
321      | 280412.08       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14362.1mA, V=3.74V, P=-53.69W
322      | 280487.03       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4269.7mA, V=3.81V, P=-16.25W
323      | 281287.03       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16248.6mA, V=3.25V, P=-52.63W
324      | 281422.03       | 1064.01    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
325      | 282516.03       | 848.26     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.01V, P= 18.01W
326      | 283394.30       | 1850.07    | 恒压充电 (CV Charge)                    | I= 1142.5mA, V=4.20V, P=  4.80W
327      | 285274.37       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
328      | 286144.41       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14370.2mA, V=3.74V, P=-53.68W
329      | 286219.37       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4270.5mA, V=3.81V, P=-16.25W
330      | 287019.37       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16261.0mA, V=3.25V, P=-52.62W
331      | 287154.36       | 1055.77    | 静置 (Rest)                           | I=    0.0mA, V=3.67V, P=  0.00W
332      | 288240.14       | 848.23     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.01V, P= 18.01W
333      | 289118.37       | 1856.41    | 恒压充电 (CV Charge)                    | I= 1143.5mA, V=4.20V, P=  4.80W
334      | 291004.78       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
335      | 291874.83       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14372.9mA, V=3.74V, P=-53.69W
336      | 291949.78       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.2mA, V=3.81V, P=-16.25W
337      | 292749.78       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16269.2mA, V=3.25V, P=-52.63W
338      | 292884.78       | 1017.64    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
339      | 293932.42       | 847.82     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.01V, P= 18.01W
340      | 294810.24       | 1868.28    | 恒压充电 (CV Charge)                    | I= 1127.8mA, V=4.20V, P=  4.74W
341      | 296708.51       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
342      | 297578.56       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14377.2mA, V=3.74V, P=-53.68W
343      | 297653.52       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.4mA, V=3.81V, P=-16.25W
344      | 298453.51       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16273.5mA, V=3.25V, P=-52.63W
345      | 298588.51       | 1025.44    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
346      | 299643.95       | 848.74     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.01V, P= 18.01W
347      | 300522.69       | 1862.77    | 恒压充电 (CV Charge)                    | I= 1127.1mA, V=4.20V, P=  4.73W
348      | 302415.46       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
349      | 303285.50       | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14355.5mA, V=3.74V, P=-53.61W
350      | 303360.46       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4271.5mA, V=3.81V, P=-16.25W
351      | 304160.46       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16272.6mA, V=3.25V, P=-52.63W
352      | 304295.46       | 1058.89    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
353      | 305384.35       | 849.31     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.01V, P= 18.01W
354      | 306263.66       | 1772.87    | 恒压充电 (CV Charge)                    | I= 1175.9mA, V=4.20V, P=  4.94W
355      | 308066.52       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
356      | 308936.57       | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14377.9mA, V=3.74V, P=-53.68W
357      | 309011.52       | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4272.5mA, V=3.81V, P=-16.25W
358      | 309811.52       | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16283.9mA, V=3.25V, P=-52.63W
359      | 309946.52       | 1050.00    | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
360      | 311049.15       | 3619.18    | 其他充电阶段                              | I= 1489.5mA, V=3.98V, P=  5.93W
361      | 314698.33       | 1628.32    | 恒压充电 (CV Charge)                    | I=  429.5mA, V=4.20V, P=  1.80W
362      | 316356.65       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
363      | 317226.70       | 3599.95    | RPT: C/5 容量测试放电                     | I= -611.1mA, V=4.07V, P= -2.48W
364      | 320826.65       | 30.00      | RPT: IR测量前静置                        | I=  -78.2mA, V=4.02V, P= -0.31W
365      | 320856.65       | 7200.00    | RPT: C/5 容量测试放电                     | I= -611.0mA, V=3.80V, P= -2.32W
366      | 328056.65       | 30.00      | RPT: IR测量前静置                        | I=  -78.6mA, V=3.63V, P= -0.28W
367      | 328086.65       | 7107.06    | RPT: C/5 容量测试放电                     | I= -611.1mA, V=3.29V, P= -2.01W
368      | 335223.71       | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.75V, P=  0.00W
369      | 336123.71       | 1829.32    | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=3.83V, P= 17.20W
370      | 337983.02       | 1937.49    | 恒压充电 (CV Charge)                    | I= 1142.4mA, V=4.20V, P=  4.80W
371      | 339950.51       | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.19V, P=  0.00W
